img,9-gummy,16-Incisal Embrasure,4-color,52-Crooked,41-Central Incisor W/H Ratio,,
aug_(c4-a)_0_3575.jpg,0,1,0,0,0,nan,nan
aug_(c4-a)_0_4146.jpg,0,1,0,0,0,nan,nan
aug_(c5)_0_1481.jpg,1,1,1,1,1,nan,nan
aug_(c5)_0_7215.jpg,1,1,1,1,1,nan,nan
aug_(c5)_0_9152.jpg,1,1,1,1,1,nan,nan
aug_(c5-a)_0_1898.jpg,1,0,0,0,0,nan,nan
aug_(c5-a)_0_5450.jpg,1,0,0,0,0,nan,nan
aug_(c5-a)_0_9703.jpg,1,0,0,0,0,nan,nan
aug_(c6)_0_4917.jpg,1,1,1,1,0,nan,nan
aug_(c6)_0_668.jpg,1,1,1,1,0,nan,nan
aug_(c6)_0_6871.jpg,1,1,1,1,0,nan,nan
aug_(c6-a)_0_2880.jpg,0,0,0,0,0,nan,nan
aug_(c6-a)_0_619.jpg,0,0,0,0,0,nan,nan
aug_(c6-a)_0_9758.jpg,0,0,0,0,0,nan,nan
aug_(c7)_0_4415.jpg,1,1,1,1,1,nan,nan
aug_(c7)_0_4802.jpg,1,1,1,1,1,nan,nan
aug_(c7)_0_5748.jpg,1,1,1,1,1,nan,nan
aug_(c7-a)_0_5471.jpg,1,0,0,0,0,nan,nan
aug_(c7-a)_0_5557.jpg,1,0,0,0,0,nan,nan
aug_(c7-a)_0_8317.jpg,1,0,0,0,0,nan,nan
aug_(c8)_0_3482.jpg,0,0,1,0,1,nan,nan
aug_(c8)_0_8109.jpg,0,0,1,0,1,nan,nan
aug_(c8)_0_9656.jpg,0,0,1,0,1,nan,nan
aug_(c8-a)_0_1812.jpg,0,0,0,0,0,nan,nan
aug_(c8-a)_0_191.jpg,0,0,0,0,0,nan,nan
aug_(c8-a)_0_9820.jpg,0,0,0,0,0,nan,nan
aug_(c9)_0_2034.jpg,0,1,1,1,0,nan,nan
aug_(c9)_0_5.jpg,0,1,1,1,0,nan,nan
aug_(c9)_0_7276.jpg,0,1,1,1,0,nan,nan
aug_(c9-a)_0_1142.jpg,0,0,0,0,0,nan,nan
aug_(c9-a)_0_2431.jpg,0,0,0,0,0,nan,nan
aug_(c9-a)_0_9589.jpg,0,0,0,0,0,nan,nan
aug_(16024-a)_0_4942.jpg,0,0,0,0,0,nan,nan
aug_(16024-a)_0_8540.jpg,0,0,0,0,0,nan,nan
aug_(16024-a)_0_9253.jpg,0,0,0,0,0,nan,nan
aug_(16024-b)_0_1337.jpg,0,1,1,0,0,nan,nan
aug_(16024-b)_0_6531.jpg,0,1,1,0,0,nan,nan
aug_(16024-b)_0_8822.jpg,0,1,1,0,0,nan,nan
aug_(4024)_0_3800.jpg,0,0,1,0,1,nan,nan
aug_(4024)_0_6424.jpg,0,0,1,0,1,nan,nan
aug_(4024)_0_9826.jpg,0,0,1,0,1,nan,nan
aug_(4025)_0_6814.jpg,0,0,1,0,1,nan,nan
aug_(4025)_0_7401.jpg,0,0,1,0,1,nan,nan
aug_(4025)_0_9519.jpg,0,0,1,0,1,nan,nan
aug_(41024)_0_195.png,0,1,0,0,1,nan,nan
aug_(41024)_0_553.png,0,1,0,0,1,nan,nan
aug_(41024)_0_7945.png,0,1,0,0,1,nan,nan
aug_(41025)_0_116.png,0,0,1,0,1,nan,nan
aug_(41025)_0_4459.png,0,0,1,0,1,nan,nan
aug_(41025)_0_6039.png,0,0,1,0,1,nan,nan
aug_(52027)_0_2014.jpg,0,0,1,1,1,nan,nan
aug_(52027)_0_4267.jpg,0,0,1,1,1,nan,nan
aug_(52027)_0_9337.jpg,0,0,1,1,1,nan,nan
aug_(52028)_0_233.jpg,0,0,1,1,1,nan,nan
aug_(52028)_0_482.jpg,0,0,1,1,1,nan,nan
aug_(52028)_0_706.jpg,0,0,1,1,1,nan,nan
aug_(8001_B)_0_4236.jpg,1,1,1,0,1,nan,nan
aug_(8001_B)_0_6409.jpg,1,1,1,0,1,nan,nan
aug_(8001_B)_0_9785.jpg,1,1,1,0,1,nan,nan
aug_(8002_A)_0_2221.jpg,0,0,0,0,0,nan,nan
aug_(8002_A)_0_7399.jpg,0,0,0,0,0,nan,nan
aug_(8002_A)_0_8603.jpg,0,0,0,0,0,nan,nan
aug_(8008_A)_0_4380.jpg,0,1,1,0,1,nan,nan
aug_(8008_A)_0_4748.jpg,0,1,1,0,1,nan,nan
aug_(8008_A)_0_5063.jpg,0,1,1,0,1,nan,nan
aug_(8008_B)_0_1762.jpg,0,1,1,0,1,nan,nan
aug_(8008_B)_0_5045.jpg,0,1,1,0,1,nan,nan
aug_(8008_B)_0_7104.jpg,0,1,1,0,1,nan,nan
aug_(8016_B)_0_3793.png,1,1,1,1,1,nan,nan
aug_(8016_B)_0_3879.png,1,1,1,1,1,nan,nan
aug_(8016_B)_0_8695.png,1,1,1,1,1,nan,nan
aug_(8017_A)_0_6061.jpg,0,0,1,0,1,nan,nan
aug_(8017_A)_0_7894.jpg,0,0,1,0,1,nan,nan
aug_(8017_A)_0_8836.jpg,0,0,1,0,1,nan,nan
aug_(8017_B)_0_6396.jpg,1,1,1,1,1,nan,nan
aug_(8017_B)_0_8523.jpg,1,1,1,1,1,nan,nan
aug_(8017_B)_0_8982.jpg,1,1,1,1,1,nan,nan
aug_(8018_A)_0_2623.jpg,0,0,1,0,1,nan,nan
aug_(8018_A)_0_3714.jpg,0,0,1,0,1,nan,nan
aug_(8018_A)_0_6538.jpg,0,0,1,0,1,nan,nan
aug_(9023_B)_0_3842.jpg,1,1,1,0,1,nan,nan
aug_(9023_B)_0_3857.jpg,1,1,1,0,1,nan,nan
aug_(9023_B)_0_5346.jpg,1,1,1,0,1,nan,nan
aug_(9024_A)_0_3318.jpg,0,1,1,0,1,nan,nan
aug_(9024_A)_0_3965.jpg,0,1,1,0,1,nan,nan
aug_(9024_A)_0_4856.jpg,0,1,1,0,1,nan,nan
aug_(9024_B)_0_1952.jpg,1,1,1,0,1,nan,nan
aug_(9024_B)_0_5973.jpg,1,1,1,0,1,nan,nan
aug_(9024_B)_0_9348.jpg,1,1,1,0,1,nan,nan
aug_(13004-a)_0_2230.jpg,1,1,0,0,0,nan,nan
aug_(13004-a)_0_4196.jpg,1,1,0,0,0,nan,nan
aug_(13004-a)_0_6592.jpg,1,1,0,0,0,nan,nan
aug_(13004-b)_0_1924.jpg,1,1,1,0,1,nan,nan
aug_(13004-b)_0_3528.jpg,1,1,1,0,1,nan,nan
aug_(13004-b)_0_3686.jpg,1,1,1,0,1,nan,nan
aug_(15010-a)_0_4802.jpg,1,0,1,0,1,nan,nan
aug_(15010-a)_0_6030.jpg,1,0,1,0,1,nan,nan
aug_(15010-a)_0_7498.jpg,1,0,1,0,1,nan,nan
aug_(16025-a)_0_2770.jpg,0,0,0,0,0,nan,nan
aug_(16025-a)_0_4239.jpg,0,0,0,0,0,nan,nan
aug_(16025-a)_0_8916.jpg,0,0,0,0,0,nan,nan
aug_(16025-b)_0_7678.jpg,0,1,1,1,1,nan,nan
aug_(16025-b)_0_9182.jpg,0,1,1,1,1,nan,nan
aug_(16025-b)_0_9820.jpg,0,1,1,1,1,nan,nan
aug_(16026-a)_0_3318.jpg,0,0,0,0,0,nan,nan
aug_(16026-a)_0_4134.jpg,0,0,0,0,0,nan,nan
aug_(16026-a)_0_4507.jpg,0,0,0,0,0,nan,nan
aug_(16026-b)_0_576.jpg,1,1,1,0,1,nan,nan
aug_(16026-b)_0_7635.jpg,1,1,1,0,1,nan,nan
aug_(16026-b)_0_9881.jpg,1,1,1,0,1,nan,nan
aug_(16027-a)_0_2991.jpg,0,0,0,0,0,nan,nan
aug_(16027-a)_0_9358.jpg,0,0,0,0,0,nan,nan
aug_(16027-a)_0_9662.jpg,0,0,0,0,0,nan,nan
aug_(16027-b)_0_3471.jpg,1,1,1,1,1,nan,nan
aug_(16027-b)_0_4000.jpg,1,1,1,1,1,nan,nan
aug_(16027-b)_0_9145.jpg,1,1,1,1,1,nan,nan
aug_(16028-a)_0_3109.jpg,0,0,0,0,0,nan,nan
aug_(16028-a)_0_3774.jpg,0,0,0,0,0,nan,nan
aug_(16028-a)_0_7014.jpg,0,0,0,0,0,nan,nan
aug_(16028-b)_0_1167.jpg,0,1,1,1,1,nan,nan
aug_(16028-b)_0_7643.jpg,0,1,1,1,1,nan,nan
aug_(16028-b)_0_9772.jpg,0,1,1,1,1,nan,nan
aug_(16029-a)_0_1333.jpg,0,1,0,0,0,nan,nan
aug_(16029-a)_0_4841.jpg,0,1,0,0,0,nan,nan
aug_(16029-a)_0_8392.jpg,0,1,0,0,0,nan,nan
aug_(16029-b)_0_4654.jpg,0,1,1,1,1,nan,nan
aug_(16029-b)_0_5035.jpg,0,1,1,1,1,nan,nan
aug_(16029-b)_0_9511.jpg,0,1,1,1,1,nan,nan
aug_(16030-a)_0_3088.jpg,0,0,0,0,0,nan,nan
aug_(16030-a)_0_538.jpg,0,0,0,0,0,nan,nan
aug_(16030-a)_0_7010.jpg,0,0,0,0,0,nan,nan
aug_(16030-b)_0_1310.jpg,1,1,1,1,1,nan,nan
aug_(16030-b)_0_7796.jpg,1,1,1,1,1,nan,nan
aug_(16030-b)_0_9430.jpg,1,1,1,1,1,nan,nan
aug_(17004-b)_0_3949.jpg,1,1,0,0,1,nan,nan
aug_(17004-b)_0_4936.jpg,1,1,0,0,1,nan,nan
aug_(17004-b)_0_5539.jpg,1,1,0,0,1,nan,nan
aug_(17005-b)_0_4790.jpg,1,1,1,0,1,nan,nan
aug_(17005-b)_0_6841.jpg,1,1,1,0,1,nan,nan
aug_(17005-b)_0_8028.jpg,1,1,1,0,1,nan,nan
aug_(17006-a)_0_6877.jpg,0,0,0,0,0,nan,nan
aug_(17006-a)_0_7129.jpg,0,0,0,0,0,nan,nan
aug_(17006-a)_0_8086.jpg,0,0,0,0,0,nan,nan
aug_(18008)_0_533.jpg,0,0,0,0,1,nan,nan
aug_(18008)_0_8362.jpg,0,0,0,0,1,nan,nan
aug_(18008)_0_9373.jpg,0,0,0,0,1,nan,nan
aug_(18009_a)_0_1386.jpg,0,0,0,0,1,nan,nan
aug_(18009_a)_0_4088.jpg,0,0,0,0,1,nan,nan
aug_(18009_a)_0_7327.jpg,0,0,0,0,1,nan,nan
aug_(4026)_0_1738.jpg,0,1,1,1,0,nan,nan
aug_(4026)_0_3817.jpg,0,1,1,1,0,nan,nan
aug_(4026)_0_7552.jpg,0,1,1,1,0,nan,nan
aug_(4027)_0_1061.jpg,0,1,1,0,0,nan,nan
aug_(4027)_0_2448.jpg,0,1,1,0,0,nan,nan
aug_(4027)_0_5507.jpg,0,1,1,0,0,nan,nan
aug_(4028)_0_2715.jpg,0,1,1,1,0,nan,nan
aug_(4028)_0_4647.jpg,0,1,1,1,0,nan,nan
aug_(4028)_0_4805.jpg,0,1,1,1,0,nan,nan
aug_(4029)_0_451.jpg,0,1,1,1,0,nan,nan
aug_(4029)_0_6764.jpg,0,1,1,1,0,nan,nan
aug_(4029)_0_8.jpg,0,1,1,1,0,nan,nan
aug_(4030)_0_4236.jpg,1,1,1,1,0,nan,nan
aug_(4030)_0_4547.jpg,1,1,1,1,0,nan,nan
aug_(4030)_0_9937.jpg,1,1,1,1,0,nan,nan
aug_(4031)_0_1162.jpg,0,1,1,0,1,nan,nan
aug_(4031)_0_2926.jpg,0,1,1,0,1,nan,nan
aug_(4031)_0_8007.jpg,0,1,1,0,1,nan,nan
aug_(41026)_0_2082.png,0,0,1,0,1,nan,nan
aug_(41026)_0_5139.png,0,0,1,0,1,nan,nan
aug_(41026)_0_7304.png,0,0,1,0,1,nan,nan
aug_(41027)_0_1408.png,0,0,1,0,1,nan,nan
aug_(41027)_0_8734.png,0,0,1,0,1,nan,nan
aug_(41027)_0_9111.png,0,0,1,0,1,nan,nan
aug_(41028)_0_3401.png,0,0,1,0,1,nan,nan
aug_(41028)_0_4638.png,0,0,1,0,1,nan,nan
aug_(41028)_0_5816.png,0,0,1,0,1,nan,nan
aug_(41029)_0_1423.png,0,0,1,0,1,nan,nan
aug_(41029)_0_448.png,0,0,1,0,1,nan,nan
aug_(41029)_0_9784.png,0,0,1,0,1,nan,nan
aug_(41030)_0_3684.png,0,1,1,0,1,nan,nan
aug_(41030)_0_7039.png,0,1,1,0,1,nan,nan
aug_(41030)_0_9641.png,0,1,1,0,1,nan,nan
aug_(52028-a)_0_1779.jpg,0,1,0,0,1,nan,nan
aug_(52028-a)_0_4881.jpg,0,1,0,0,1,nan,nan
aug_(52028-a)_0_8290.jpg,0,1,0,0,1,nan,nan
aug_(52029)_0_7750.jpg,0,1,1,1,0,nan,nan
aug_(52029)_0_9463.jpg,0,1,1,1,0,nan,nan
aug_(52029)_0_9612.jpg,0,1,1,1,0,nan,nan
aug_(52030)_0_2605.jpg,0,1,1,1,0,nan,nan
aug_(52030)_0_7717.jpg,0,1,1,1,0,nan,nan
aug_(52030)_0_9990.jpg,0,1,1,1,0,nan,nan
aug_(52031)_0_1520.jpg,1,1,1,1,1,nan,nan
aug_(52031)_0_2111.jpg,1,1,1,1,1,nan,nan
aug_(52031)_0_4736.jpg,1,1,1,1,1,nan,nan
aug_(52032)_0_5033.jpg,0,0,0,1,0,nan,nan
aug_(52032)_0_5424.jpg,0,0,0,1,0,nan,nan
aug_(52032)_0_685.jpg,0,0,0,1,0,nan,nan
aug_(52033)_0_4752.jpg,0,1,1,1,0,nan,nan
aug_(52033)_0_4862.jpg,0,1,1,1,0,nan,nan
aug_(52033)_0_8836.jpg,0,1,1,1,0,nan,nan
aug_(52034)_0_2402.jpg,0,1,0,1,1,nan,nan
aug_(52034)_0_6620.jpg,0,1,0,1,1,nan,nan
aug_(52034)_0_734.jpg,0,1,0,1,1,nan,nan
aug_(8001_A)_0_504.jpg,0,0,0,0,0,nan,nan
aug_(8001_A)_0_7274.jpg,0,0,0,0,0,nan,nan
aug_(8001_A)_0_9854.jpg,0,0,0,0,0,nan,nan
aug_(8002_B)_0_1912.jpg,1,1,1,1,0,nan,nan
aug_(8002_B)_0_7122.jpg,1,1,1,1,0,nan,nan
aug_(8002_B)_0_726.jpg,1,1,1,1,0,nan,nan
aug_(8003_A)_0_3056.jpg,0,0,0,0,0,nan,nan
aug_(8003_A)_0_7637.jpg,0,0,0,0,0,nan,nan
aug_(8003_A)_0_8410.jpg,0,0,0,0,0,nan,nan
aug_(8003_B)_0_3244.jpg,0,1,0,0,1,nan,nan
aug_(8003_B)_0_5863.jpg,0,1,0,0,1,nan,nan
aug_(8003_B)_0_8712.jpg,0,1,0,0,1,nan,nan
aug_(8004_A)_0_1756.jpg,0,0,0,0,0,nan,nan
aug_(8004_A)_0_8721.jpg,0,0,0,0,0,nan,nan
aug_(8004_A)_0_9423.jpg,0,0,0,0,0,nan,nan
aug_(8004_B)_0_4647.jpg,0,1,0,0,1,nan,nan
aug_(8004_B)_0_7102.jpg,0,1,0,0,1,nan,nan
aug_(8004_B)_0_8137.jpg,0,1,0,0,1,nan,nan
aug_(8005_A)_0_223.jpg,0,0,0,0,0,nan,nan
aug_(8005_A)_0_232.jpg,0,0,0,0,0,nan,nan
aug_(8005_A)_0_4808.jpg,0,0,0,0,0,nan,nan
aug_(8005_B)_0_2994.jpg,0,1,0,0,1,nan,nan
aug_(8005_B)_0_5909.jpg,0,1,0,0,1,nan,nan
aug_(8005_B)_0_6867.jpg,0,1,0,0,1,nan,nan
aug_(8006_A)_0_1626.jpg,0,0,0,0,0,nan,nan
aug_(8006_A)_0_2719.jpg,0,0,0,0,0,nan,nan
aug_(8006_A)_0_4739.jpg,0,0,0,0,0,nan,nan
aug_(8006_B)_0_4709.jpg,0,1,1,0,0,nan,nan
aug_(8006_B)_0_4807.jpg,0,1,1,0,0,nan,nan
aug_(8006_B)_0_824.jpg,0,1,1,0,0,nan,nan
aug_(8007_A)_0_2538.jpg,0,0,0,0,0,nan,nan
aug_(8007_A)_0_5737.jpg,0,0,0,0,0,nan,nan
aug_(8007_A)_0_5955.jpg,0,0,0,0,0,nan,nan
aug_(8007_B)_0_3974.jpg,0,1,1,0,1,nan,nan
aug_(8007_B)_0_5561.jpg,0,1,1,0,1,nan,nan
aug_(8007_B)_0_9168.jpg,0,1,1,0,1,nan,nan
aug_(8009_A)_0_2603.jpg,0,0,0,0,1,nan,nan
aug_(8009_A)_0_3147.jpg,0,0,0,0,1,nan,nan
aug_(8009_A)_0_5817.jpg,0,0,0,0,1,nan,nan
aug_(8009_B)_0_7717.jpg,0,1,0,1,1,nan,nan
aug_(8009_B)_0_8134.jpg,0,1,0,1,1,nan,nan
aug_(8009_B)_0_8850.jpg,0,1,0,1,1,nan,nan
aug_(8010_A)_0_2103.jpg,0,0,0,0,1,nan,nan
aug_(8010_A)_0_3335.jpg,0,0,0,0,1,nan,nan
aug_(8010_A)_0_6025.jpg,0,0,0,0,1,nan,nan
aug_(8010_B)_0_480.jpg,0,1,1,0,1,nan,nan
aug_(8010_B)_0_6407.jpg,0,1,1,0,1,nan,nan
aug_(8010_B)_0_8759.jpg,0,1,1,0,1,nan,nan
aug_(8011_A)_0_2686.jpg,1,0,0,0,1,nan,nan
aug_(8011_A)_0_6368.jpg,1,0,0,0,1,nan,nan
aug_(8011_A)_0_9712.jpg,1,0,0,0,1,nan,nan
aug_(8011_B)_0_1494.jpg,0,1,1,1,1,nan,nan
aug_(8011_B)_0_2385.jpg,0,1,1,1,1,nan,nan
aug_(8011_B)_0_5911.jpg,0,1,1,1,1,nan,nan
aug_(8012_A)_0_3406.jpg,0,0,0,0,1,nan,nan
aug_(8012_A)_0_6179.jpg,0,0,0,0,1,nan,nan
aug_(8012_A)_0_9890.jpg,0,0,0,0,1,nan,nan
aug_(8012_B)_0_3515.jpg,0,1,0,0,1,nan,nan
aug_(8012_B)_0_6365.jpg,0,1,0,0,1,nan,nan
aug_(8012_B)_0_9720.jpg,0,1,0,0,1,nan,nan
aug_(8013_A)_0_139.jpg,0,0,0,0,1,nan,nan
aug_(8013_A)_0_1598.jpg,0,0,0,0,1,nan,nan
aug_(8013_A)_0_4661.jpg,0,0,0,0,1,nan,nan
aug_(8013_B)_0_211.jpg,0,1,1,0,1,nan,nan
aug_(8013_B)_0_273.jpg,0,1,1,0,1,nan,nan
aug_(8013_B)_0_8272.jpg,0,1,1,0,1,nan,nan
aug_(8014_A)_0_3689.jpg,0,0,0,0,0,nan,nan
aug_(8014_A)_0_4475.jpg,0,0,0,0,0,nan,nan
aug_(8014_A)_0_6576.jpg,0,0,0,0,0,nan,nan
aug_(8014_B)_0_3607.jpg,0,1,1,1,1,nan,nan
aug_(8014_B)_0_7783.jpg,0,1,1,1,1,nan,nan
aug_(8014_B)_0_8598.jpg,0,1,1,1,1,nan,nan
aug_(8015_A)_0_198.jpg,0,0,1,0,1,nan,nan
aug_(8015_A)_0_3830.jpg,0,0,1,0,1,nan,nan
aug_(8015_A)_0_9659.jpg,0,0,1,0,1,nan,nan
aug_(8015_B)_0_3942.jpg,0,1,1,0,1,nan,nan
aug_(8015_B)_0_7796.jpg,0,1,1,0,1,nan,nan
aug_(8015_B)_0_8149.jpg,0,1,1,0,1,nan,nan
aug_(8016_A)_0_2087.png,0,1,1,0,1,nan,nan
aug_(8016_A)_0_648.png,0,1,1,0,1,nan,nan
aug_(8016_A)_0_9179.png,0,1,1,0,1,nan,nan
aug_(8018_B)_0_3791.jpg,1,1,1,1,0,nan,nan
aug_(8018_B)_0_7407.jpg,1,1,1,1,0,nan,nan
aug_(8018_B)_0_8422.jpg,1,1,1,1,0,nan,nan
aug_(8019_A)_0_1811.jpg,0,0,1,0,1,nan,nan
aug_(8019_A)_0_5400.jpg,0,0,1,0,1,nan,nan
aug_(8019_A)_0_736.jpg,0,0,1,0,1,nan,nan
aug_(8019_B)_0_2265.jpg,0,1,1,1,1,nan,nan
aug_(8019_B)_0_3010.jpg,0,1,1,1,1,nan,nan
aug_(8019_B)_0_9204.jpg,0,1,1,1,1,nan,nan
aug_(9025_A)_0_6747.jpg,0,0,0,0,1,nan,nan
aug_(9025_A)_0_7102.jpg,0,0,0,0,1,nan,nan
aug_(9025_A)_0_9206.jpg,0,0,0,0,1,nan,nan
aug_(9025_B)_0_2617.jpg,1,1,1,0,1,nan,nan
aug_(9025_B)_0_6871.jpg,1,1,1,0,1,nan,nan
aug_(9025_B)_0_9259.jpg,1,1,1,0,1,nan,nan
aug_(9026)_0_1846.jpg,1,0,1,0,1,nan,nan
aug_(9026)_0_2594.jpg,1,0,1,0,1,nan,nan
aug_(9026)_0_6066.jpg,1,0,1,0,1,nan,nan
aug_(9027)_0_3898.jpg,1,0,0,0,0,nan,nan
aug_(9027)_0_4383.jpg,1,0,0,0,0,nan,nan
aug_(9027)_0_7385.jpg,1,0,0,0,0,nan,nan
aug_(9028)_0_2432.jpg,1,0,1,0,0,nan,nan
aug_(9028)_0_3798.jpg,1,0,1,0,0,nan,nan
aug_(9028)_0_9667.jpg,1,0,1,0,0,nan,nan
aug_(9029)_0_221.jpg,1,1,0,1,0,nan,nan
aug_(9029)_0_7510.jpg,1,1,0,1,0,nan,nan
aug_(9029)_0_8164.jpg,1,1,0,1,0,nan,nan
aug_(9030)_0_2286.jpg,1,1,1,1,1,nan,nan
aug_(9030)_0_8106.jpg,1,1,1,1,1,nan,nan
aug_(9030)_0_8144.jpg,1,1,1,1,1,nan,nan
aug_(c23)_0_2035.jpg,1,1,1,1,1,nan,nan
aug_(c23)_0_3187.jpg,1,1,1,1,1,nan,nan
aug_(c23)_0_6122.jpg,1,1,1,1,1,nan,nan
aug_(c23-a)_0_4500.jpg,0,0,0,0,0,nan,nan
aug_(c23-a)_0_9564.jpg,0,0,0,0,0,nan,nan
aug_(c23-a)_0_987.jpg,0,0,0,0,0,nan,nan
aug_(c24)_0_147.jpg,0,1,1,1,0,nan,nan
aug_(c24)_0_1855.jpg,0,1,1,1,0,nan,nan
aug_(c24)_0_9818.jpg,0,1,1,1,0,nan,nan
aug_(c24-a)_0_2097.jpg,0,0,0,0,0,nan,nan
aug_(c24-a)_0_423.jpg,0,0,0,0,0,nan,nan
aug_(c24-a)_0_6103.jpg,0,0,0,0,0,nan,nan
aug_(c25)_0_5831.jpg,1,1,1,1,1,nan,nan
aug_(c25)_0_6598.jpg,1,1,1,1,1,nan,nan
aug_(c25)_0_8867.jpg,1,1,1,1,1,nan,nan
aug_(c25-a)_0_1832.jpg,0,1,0,0,0,nan,nan
aug_(c25-a)_0_2294.jpg,0,1,0,0,0,nan,nan
aug_(c25-a)_0_8239.jpg,0,1,0,0,0,nan,nan
aug_(c26)_0_3293.jpg,1,1,1,1,1,nan,nan
aug_(c26)_0_4758.jpg,1,1,1,1,1,nan,nan
aug_(c26)_0_8069.jpg,1,1,1,1,1,nan,nan
aug_(c26-a)_0_2686.jpg,1,0,0,0,0,nan,nan
aug_(c26-a)_0_7289.jpg,1,0,0,0,0,nan,nan
aug_(c26-a)_0_8779.jpg,1,0,0,0,0,nan,nan
aug_(c27)_0_3437.jpg,0,1,1,0,0,nan,nan
aug_(c27)_0_7271.jpg,0,1,1,0,0,nan,nan
aug_(c27)_0_730.jpg,0,1,1,0,0,nan,nan
aug_(c27-a)_0_1800.jpg,0,0,0,0,0,nan,nan
aug_(c27-a)_0_3229.jpg,0,0,0,0,0,nan,nan
aug_(c27-a)_0_8378.jpg,0,0,0,0,0,nan,nan
aug_(c28)_0_143.jpg,0,1,1,1,1,nan,nan
aug_(c28)_0_167.jpg,0,1,1,1,1,nan,nan
aug_(c28)_0_6823.jpg,0,1,1,1,1,nan,nan
aug_(c28-a)_0_1100.jpg,0,0,0,0,0,nan,nan
aug_(c28-a)_0_2337.jpg,0,0,0,0,0,nan,nan
aug_(c28-a)_0_8740.jpg,0,0,0,0,0,nan,nan
